bullet_x,bullet_y,package_x,package_y
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.540052,-0.855898,1.490000,0.398583
-1.430102,-0.814629,1.490000,0.394330
-1.320154,-0.776197,1.490000,0.387242
-1.203736,-0.738594,1.490000,0.376647
-1.093785,-0.705997,1.490000,0.363723
-0.990305,-0.677909,1.490000,0.348969
-0.880354,-0.650816,1.490000,0.330540
-0.776873,-0.627908,1.490000,0.310607
-0.673390,-0.607510,1.490000,0.288161
-0.563442,-0.588590,1.490000,0.261562
-0.453491,-0.572504,1.490000,0.232126
-0.343544,-0.559253,1.490000,0.199857
-0.240060,-0.549372,1.490000,0.166895
-0.130112,-0.541625,1.490000,0.129122
-0.020162,-0.536713,1.490000,0.088513
0.096256,-0.534602,1.490000,0.042426
0.206204,-0.535527,1.490000,-0.004019
0.309687,-0.538988,1.490000,-0.050323
0.426102,-0.545882,1.490000,-0.105415
0.536053,-0.555313,1.490000,-0.160366
0.639534,-0.566778,1.490000,-0.214674
0.743017,-0.580755,1.490000,-0.271494
0.852965,-0.598356,1.490000,-0.334615
0.956448,-0.617513,1.490000,-0.396616
1.066396,-0.640618,1.490000,-0.465240
1.169880,-0.664954,1.490000,-0.532420
1.279827,-0.693563,1.490000,-0.606548
1.389778,-0.725007,1.490000,-0.683514
1.506196,-0.761391,1.490000,-0.768096
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.500000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.490000,0.400000
-1.650000,-0.900000,1.470000,0.400000
-1.650000,-0.900000,1.460000,0.400000
-1.650000,-0.900000,1.450000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.565853,-0.817271,1.440000,0.398582
-1.417362,-0.678197,1.440000,0.389165
-1.258968,-0.539580,1.440000,0.369388
-1.105525,-0.414876,1.440000,0.340649
-1.026330,-0.354202,1.440000,0.322128
-0.872887,-0.243791,1.440000,0.279096
-0.719449,-0.142811,1.440000,0.226638
-0.570953,-0.054059,1.440000,0.166894
-0.417510,0.028374,1.440000,0.095884
-0.333368,0.069574,1.440000,0.052942
-0.254169,0.105765,1.440000,0.009933
-0.090832,0.172471,1.440000,-0.086697
0.067568,0.226958,1.440000,-0.190610
0.225958,0.271396,1.440000,-0.304562
0.305148,0.289847,1.440000,-0.365301
0.458591,0.318452,1.440000,-0.490138
0.612033,0.337630,1.440000,-0.624403
0.691233,0.343840,1.440000,-0.697393
0.844676,0.348724,1.440000,-0.845952
0.923866,0.347557,1.440000,-0.926310
1.077309,0.338148,1.440000,-0.950000
1.230752,0.319312,1.440000,-0.950000
1.384195,0.291048,1.440000,-0.950000
1.537638,0.253357,1.440000,-0.950000
1.696028,0.204563,1.440000,-0.950000
1.864321,0.141710,1.440000,-0.950000
2.017764,0.074520,1.440000,-0.950000
2.176154,-0.004725,1.440000,-0.950000
2.329597,-0.091073,1.440000,-0.950000
2.487987,-0.190094,1.440000,-0.950000
2.641429,-0.295602,1.440000,-0.950000
2.794872,-0.410538,1.440000,-0.950000
2.948315,-0.534901,1.440000,-0.950000
3.101758,-0.668691,1.440000,-0.950000
3.260148,-0.816683,1.440000,-0.950000
3.413590,-0.969632,1.440000,-0.950000
3.567033,-1.132009,1.440000,-0.950000
3.720476,-1.303813,1.440000,-0.950000
3.799676,-1.396179,1.440000,-0.950000
3.953119,-1.582276,1.440000,-0.950000
4.106562,-1.777802,1.440000,-0.950000
4.259995,-1.982741,1.440000,-0.950000
4.418394,-2.204204,1.440000,-0.950000
4.576784,-2.435697,1.440000,-0.950000
4.730227,-2.669540,1.440000,-0.950000
4.888617,-2.920810,1.440000,-0.950000
5.047007,-3.182127,1.440000,-0.950000
5.200449,-3.444860,1.440000,-0.950000
5.353892,-3.717021,1.440000,-0.950000
5.438039,-3.870274,1.440000,-0.950000
5.591482,-4.157033,1.440000,-0.950000
5.754819,-4.472640,1.440000,-0.950000
5.908262,-4.778862,1.440000,-0.950000
6.066661,-5.104864,1.440000,-0.950000
6.225051,-5.440891,1.440000,-0.950000
6.383440,-5.786966,1.440000,-0.950000
6.536884,-6.131808,1.440000,-0.950000
6.616084,-6.313488,1.440000,-0.950000
6.700221,-6.509247,1.440000,-0.950000
6.779420,-6.696106,1.440000,-0.950000
6.858620,-6.885478,1.440000,-0.950000
7.017010,-7.271732,1.440000,-0.950000
7.170453,-7.655503,1.440000,-0.950000
7.328843,-8.061534,1.440000,-0.950000
7.482285,-8.464463,1.440000,-0.950000
7.635728,-8.876818,1.440000,-0.950000
7.794118,-9.312359,1.440000,-0.950000
7.947561,-9.743874,1.440000,-0.950000
8.101005,-10.184815,1.440000,-0.950000
8.254447,-10.635186,1.440000,-0.950000
8.407890,-11.094986,1.440000,-0.950000
8.566280,-11.579494,1.440000,-0.950000
8.714776,-12.042863,1.440000,-0.950000
8.868218,-12.530944,1.440000,-0.950000
9.021662,-13.028450,1.440000,-0.950000
9.105799,-13.305250,1.440000,-0.950000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.440000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.430000,0.400000
-1.650000,-0.900000,1.420000,0.400000
-1.650000,-0.900000,1.410000,0.400000
-1.650000,-0.900000,1.410000,0.400000
-1.650000,-0.900000,1.400000,0.400000
-1.650000,-0.900000,1.390000,0.400000
-1.650000,-0.900000,1.390000,0.400000
-1.650000,-0.900000,1.380000,0.400000
-1.650000,-0.900000,1.380000,0.400000
-1.650000,-0.900000,1.370000,0.400000
-1.650000,-0.900000,1.370000,0.400000
-1.650000,-0.900000,1.360000,0.400000
-1.650000,-0.900000,1.350000,0.400000
-1.650000,-0.900000,1.350000,0.400000
-1.650000,-0.900000,1.340000,0.400000
-1.650000,-0.900000,1.340000,0.400000
-1.650000,-0.900000,1.330000,0.400000
-1.650000,-0.900000,1.330000,0.400000
-1.650000,-0.900000,1.320000,0.400000
-1.650000,-0.900000,1.310000,0.400000
-1.650000,-0.900000,1.310000,0.400000
-1.650000,-0.900000,1.300000,0.400000
-1.650000,-0.900000,1.300000,0.400000
-1.650000,-0.900000,1.290000,0.400000
-1.650000,-0.900000,1.290000,0.400000
-1.650000,-0.900000,1.280000,0.400000
-1.650000,-0.900000,1.280000,0.400000
-1.650000,-0.900000,1.270000,0.400000
-1.650000,-0.900000,1.270000,0.400000
-1.650000,-0.900000,1.260000,0.400000
-1.650000,-0.900000,1.250000,0.400000
-1.650000,-0.900000,1.250000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.570810,-0.822065,1.240000,0.398744
-1.481716,-0.737386,1.240000,0.394330
-1.397569,-0.660327,1.240000,0.387243
-1.313423,-0.586103,1.240000,0.377320
-1.229276,-0.514714,1.240000,0.364562
-1.145129,-0.446160,1.240000,0.348969
-1.065930,-0.384227,1.240000,0.331703
-0.986739,-0.324812,1.240000,0.311927
-0.907540,-0.267902,1.240000,0.289638
-0.828350,-0.213509,1.240000,0.264840
-0.749150,-0.161622,1.240000,0.237528
-0.669950,-0.112246,1.240000,0.207704
-0.585804,-0.062537,1.240000,0.173266
-0.501666,-0.015669,1.240000,0.135997
-0.417520,0.028369,1.240000,0.095888
-0.328416,0.071911,1.240000,0.050327
-0.244279,0.110107,1.240000,0.004387
-0.160132,0.145474,1.240000,-0.044394
-0.075986,0.178004,1.240000,-0.096010
0.003214,0.206033,1.240000,-0.147181
0.087361,0.233060,1.240000,-0.204300
0.171507,0.257252,1.240000,-0.264255
0.255645,0.278607,1.240000,-0.327037
0.339791,0.297129,1.240000,-0.392662
0.428894,0.313652,1.240000,-0.465242
0.513032,0.326336,1.240000,-0.536696
0.597178,0.336186,1.240000,-0.610993
0.676378,0.342867,1.240000,-0.683511
0.760525,0.347213,1.240000,-0.763312
0.844671,0.348724,1.240000,-0.845947
0.923862,0.347557,1.240000,-0.926305
1.008008,0.343565,1.240000,-0.950000
1.092155,0.336738,1.240000,-0.950000
1.176302,0.327075,1.240000,-0.950000
1.260448,0.314578,1.240000,-0.950000
1.344595,0.299245,1.240000,-0.950000
1.428742,0.281077,1.240000,-0.950000
1.512888,0.260074,1.240000,-0.950000
1.592079,0.237719,1.240000,-0.950000
1.676225,0.211212,1.240000,-0.950000
1.755425,0.183675,1.240000,-0.950000
1.839572,0.151664,1.240000,-0.950000
1.918762,0.118950,1.240000,-0.950000
1.997962,0.083721,1.240000,-0.950000
2.077152,0.045985,1.240000,-0.950000
2.161298,0.003134,1.240000,-0.950000
2.245445,-0.042550,1.240000,-0.950000
2.329592,-0.091070,1.240000,-0.950000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.210000,0.400000
-1.650000,-0.900000,1.210000,0.400000
-1.650000,-0.900000,1.200000,0.400000
-1.650000,-0.900000,1.190000,0.400000
-1.650000,-0.900000,1.190000,0.400000
-1.650000,-0.900000,1.180000,0.400000
-1.650000,-0.900000,1.180000,0.400000
-1.650000,-0.900000,1.170000,0.400000
-1.650000,-0.900000,1.160000,0.400000
-1.650000,-0.900000,1.160000,0.400000
-1.650000,-0.900000,1.150000,0.400000
-1.650000,-0.900000,1.150000,0.400000
-1.650000,-0.900000,1.140000,0.400000
-1.650000,-0.900000,1.140000,0.400000
-1.650000,-0.900000,1.130000,0.400000
-1.650000,-0.900000,1.130000,0.400000
-1.650000,-0.900000,1.120000,0.400000
-1.650000,-0.900000,1.120000,0.400000
-1.650000,-0.900000,1.110000,0.400000
-1.650000,-0.900000,1.100000,0.400000
-1.650000,-0.900000,1.100000,0.400000
-1.650000,-0.900000,1.090000,0.400000
-1.650000,-0.900000,1.090000,0.400000
-1.650000,-0.900000,1.080000,0.400000
-1.650000,-0.900000,1.080000,0.400000
-1.650000,-0.900000,1.070000,0.400000
-1.650000,-0.900000,1.070000,0.400000
-1.650000,-0.900000,1.060000,0.400000
-1.650000,-0.900000,1.050000,0.400000
-1.650000,-0.900000,1.050000,0.400000
-1.650000,-0.900000,1.040000,0.400000
-1.650000,-0.900000,1.040000,0.400000
-1.650000,-0.900000,1.030000,0.400000
-1.650000,-0.900000,1.020000,0.400000
-1.650000,-0.900000,1.020000,0.400000
-1.650000,-0.900000,1.010000,0.400000
-1.650000,-0.900000,1.010000,0.400000
-1.650000,-0.900000,1.000000,0.400000
-1.650000,-0.900000,1.000000,0.400000
-1.650000,-0.900000,0.990000,0.400000
-1.650000,-0.900000,0.990000,0.400000
-1.650000,-0.900000,0.980000,0.400000
-1.650000,-0.900000,0.970001,0.400000
-1.650000,-0.900000,0.970001,0.400000
-1.650000,-0.900000,0.960001,0.400000
-1.650000,-0.900000,0.960001,0.400000
-1.650000,-0.900000,0.950001,0.400000
-1.650000,-0.900000,0.950001,0.400000
-1.650000,-0.900000,0.940001,0.400000
-1.650000,-0.900000,0.940001,0.400000
-1.650000,-0.900000,0.930001,0.400000
-1.650000,-0.900000,0.920001,0.400000
-1.650000,-0.900000,0.910001,0.400000
-1.650000,-0.900000,0.910001,0.400000
-1.650000,-0.900000,0.900001,0.400000
-1.650000,-0.900000,0.900001,0.400000
-1.650000,-0.900000,0.890001,0.400000
-1.650000,-0.900000,0.890001,0.400000
-1.650000,-0.900000,0.880001,0.400000
-1.650000,-0.900000,0.880001,0.400000
-1.650000,-0.900000,0.870001,0.400000
-1.650000,-0.900000,0.870001,0.400000
-1.650000,-0.900000,0.860001,0.400000
-1.650000,-0.900000,0.850001,0.400000
-1.650000,-0.900000,0.850001,0.400000
-1.650000,-0.900000,0.840001,0.400000
-1.650000,-0.900000,0.830001,0.400000
-1.650000,-0.900000,0.830001,0.400000
-1.650000,-0.900000,0.820001,0.400000
-1.650000,-0.900000,0.820001,0.400000
-1.650000,-0.900000,0.810001,0.400000
-1.650000,-0.900000,0.810001,0.400000
-1.650000,-0.900000,0.800001,0.400000
-1.650000,-0.900000,0.800001,0.400000
-1.650000,-0.900000,0.790001,0.400000
-1.650000,-0.900000,0.790001,0.400000
-1.650000,-0.900000,0.780001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.565853,-0.817271,0.770001,0.398582
-1.486663,-0.742004,0.770001,0.394659
-1.407463,-0.669240,0.770001,0.388223
-1.328273,-0.598996,0.770001,0.379277
-1.249074,-0.531255,0.770001,0.367819
-1.169874,-0.466025,0.770001,0.353849
-1.090684,-0.403314,0.770001,0.337369
-1.006537,-0.339430,0.770001,0.317107
-0.922390,-0.278381,0.770001,0.294009
